,Unnamed: 0,Unnamed: 0.1,Language,Gender,Filename,Text
481,,,en,female,111.wav,"[u""we're going to fix our wings""]"
482,,,en,female,99.wav,"[u""this is your life and I'm the only one taking any responsibility for it that's your version of my life not mine""]"
483,,,en,female,142.wav,[u'when conditions are favorable']
484,,,en,female,164.wav,[u'hey where did you get that']
485,,,en,female,17.wav,[u'thank you mom']
486,,,en,female,5.wav,[u'three things worth academy']
487,,,en,female,172.wav,[u'we need to stop at the hospital before school']
488,,,en,female,137.wav,"[u""I'm just trying to find my friend""]"
489,,,en,female,98.wav,[u'I care about it as much as I care about you is you']
490,,,en,female,121.wav,[u'you understand it is too far I cannot carry this body with']
491,,,en,female,67.wav,[u'that would be this evening about twenty minutes']
492,,,en,female,77.wav,"[u""you haven't any feat you cannot even travel""]"
493,,,en,female,50.wav,"[u""what's your name little box""]"
494,,,en,female,21.wav,"[u""I'm just thankful we don't live next door""]"
495,,,en,female,45.wav,[u'I mean curious or interesting I guess I have some issues with some of the facts']
496,,,en,female,97.wav,"[u""shouldn't box full of magnets sometimes I think you care about it more than me you're wrong""]"
497,,,en,female,78.wav,[u'I think I understand you']
498,,,en,female,139.wav,"[u""I'm just gonna probably take him home attempt to get up""]"
499,,,en,female,34.wav,[u'if you please draw me a sheep']
500,,,en,female,135.wav,[u'and are you sorry officer fuck me just explain']
501,,,en,female,162.wav,[u'hater gave it to you in the desert on earth day']
502,,,en,female,57.wav,[u'not exactly']
503,,,en,female,102.wav,[u'you just like him now']
504,,,en,female,36.wav,"[u""that doesn't matter""]"
505,,,en,female,130.wav,[u'I hate the little prince I always my whole summer on a little French but I wish you would never told me the story story']
506,,,en,female,66.wav,[u'and the stars obey']
507,,,en,female,7.wav,[u'currently they changed the big question']
508,,,en,female,29.wav,"[u""what call contractor in the morning and we'll forget the old man even exists forgotten""]"
509,,,en,female,75.wav,[u'rather it is the little desert']
510,,,en,female,41.wav,[u'I just want to keep your drawing back']
511,,,en,female,63.wav,[u'if you study hard and you stayed completely on track with the plan you can spend some time with your new friend']
512,,,en,female,103.wav,[u'how long until you completely disappear']
513,,,en,female,170.wav,[u'fuck you know about him']
514,,,en,female,74.wav,"[u""I definitely don't want to forget""]"
515,,,en,female,48.wav,[u'cover asteroids']
516,,,en,female,112.wav,"[u""I won't be any trouble""]"
517,,,en,female,101.wav,[u'why I have to work so hard']
518,,,en,female,26.wav,[u'old man next door']
519,,,en,female,44.wav,[u'I found it']
520,,,en,female,83.wav,[u'roses just to come and rose but she told me she was the only one of her kind in the whole universe']
521,,,en,female,10.wav,[u'mom']
522,,,en,female,141.wav,"[u""why you so small because I'm a child""]"
523,,,en,female,161.wav,"[u""so what I'm supposed to read this over and over and over and tell him oh""]"
524,,,en,female,155.wav,[u'you so short']
525,,,en,female,87.wav,[u'but my birthday is not for two weeks']
526,,,en,female,133.wav,[u'so sorry']
527,,,en,female,47.wav,"[u""wow first of all what was the kid doing in the desert that's very strange don't come ask me long in the desert without food and water various parents does he even go to school really live up their because I took basic astronomy and there was no mention of any true star""]"
528,,,en,female,59.wav,[u'I read a lot']
529,,,en,female,35.wav,[u'join me is she']
530,,,en,female,131.wav,[u'tomorrow is an important day']
531,,,en,female,129.wav,"[u""I don't want to say""]"
532,,,en,female,2.wav,[u'exit polling at historical data tell us that panel is leaning toward accepting they will ask me one question']
533,,,en,female,18.wav,"[u""I wish I could stay sweetie but it's the Deva sod it again the Cowley numbers on the Miller oversight is still problematic only this time fines caught wind of it now logan's in a panic and Fisher wants nothing to do with it Lilian now i've got to go and make it all out even sure that's possible""]"
534,,,en,female,32.wav,[u'during lunch can all those pennies']
535,,,en,female,169.wav,[u'grow up']
536,,,en,female,115.wav,[u'I shall be there tonight wait for me']
537,,,en,female,13.wav,"[u""life plan we're not leaving anything to chance everything's here oriented talk to bottom left to right let's take a closer look the minute of the""]"
538,,,en,female,151.wav,"[u""you changed the fox fox like him never had a path wasn't your pet he was your friend""]"
539,,,en,female,109.wav,"[u""it's okay this will be the last time let's go get that plane earning""]"
540,,,en,female,90.wav,"[u""did you know it's my birthday""]"
541,,,en,female,30.wav,[u'once upon a time']
542,,,en,female,105.wav,[u'script hello']
543,,,en,female,166.wav,[u'about']
544,,,en,female,43.wav,"[u""it's nice ever story too""]"
545,,,en,female,15.wav,"[u""so I can't afford any""]"
546,,,en,female,56.wav,[u'desk is a mess did you finish your study work for today']
547,,,en,female,125.wav,[u'so why you want me to when you go']
548,,,en,female,71.wav,[u'and what good does it do you did you']
549,,,en,female,27.wav,[u'actually there was a police officer who gave them to me']
550,,,en,female,84.wav,"[u""right but I'm not lonely I thought you know""]"
551,,,en,female,175.wav,"[u""i've got something to show you""]"
552,,,en,female,94.wav,"[u""even have a driver's license oh no they took it away after the fourth time he drove away with the gas pump attached""]"
553,,,en,female,31.wav,[u'there is a little prince who have done the planet that was scarcely figure than himself']
554,,,en,female,127.wav,"[u""make believe that you're not gone""]"
555,,,en,female,42.wav,[u'no I did']
556,,,en,female,122.wav,"[u""it will be like old abandoned shell there's nothing sad about old shells""]"
557,,,en,female,153.wav,"[u""don't""]"
558,,,en,female,157.wav,[u'what do you you said you would help am']
559,,,en,female,69.wav,"[u""but you're the only man on this planet""]"
560,,,en,female,61.wav,[u'no no no no no no nope']
561,,,en,female,82.wav,[u'ha ha']
